agency_id,agency_name,city,state_code,state_abbr,state_name,region_code,region,division_code,division,agency_type_code,agency_type,population_group_code,population_group,population,population_previous,is_core_city,is_nibrs_reporting,date_agency_added,date_nibrs_started,date_inactive,reporting_year,county_code_1,msa_code_1,fips_county_codes,years_since_nibrs,is_active
AL0370100,ABBEVILLE,ABBEVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",2539,0,False,True,,2020-01-01,,2021,034,227,067,4.999315537303217,True
AL0370100,ABBEVILLE,ABBEVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2390,0,False,True,,2020-01-01,,2022,034,227,067,4.999315537303217,True
AL0370100,ABBEVILLE,ABBEVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2371,0,False,True,,2020-01-01,,2023,034,227,067,4.999315537303217,True
AL0370100,ABBEVILLE,ABBEVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2386,0,False,True,,2020-01-01,,2024,034,227,067,4.999315537303217,True
AL0370000,HENRY,ABBEVILLE,01,AL,Alabama,3,South,6,East South Central,2,County,9D,"MSA Counties <10,000",9746,0,False,True,,2020-01-01,,2021,034,227,067,4.999315537303217,True
AL0370000,HENRY,ABBEVILLE,01,AL,Alabama,3,South,6,East South Central,2,County,9D,"MSA Counties <10,000",9556,0,False,True,,2020-01-01,,2022,034,227,067,4.999315537303217,True
AL0370000,HENRY,ABBEVILLE,01,AL,Alabama,3,South,6,East South Central,2,County,9D,"MSA Counties <10,000",9640,0,False,True,,2020-01-01,,2023,034,227,067,4.999315537303217,True
AL0370000,HENRY,ABBEVILLE,01,AL,Alabama,3,South,6,East South Central,2,County,9D,"MSA Counties <10,000",9823,0,False,True,,2020-01-01,,2024,034,227,067,4.999315537303217,True
AL0012200,ADAMSVILLE,ADAMSVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",4185,0,False,True,,2020-01-01,,2021,037,98,073,4.999315537303217,True
AL0012200,ADAMSVILLE,ADAMSVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",4233,0,False,True,,2020-01-01,,2022,037,98,073,4.999315537303217,True
AL0012200,ADAMSVILLE,ADAMSVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",4158,0,False,True,,2020-01-01,,2023,037,98,073,4.999315537303217,True
AL0012200,ADAMSVILLE,ADAMSVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",4111,0,False,True,,2020-01-01,,2024,037,98,073,4.999315537303217,True
AL0670300,ADDISON,ADDISON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",714,0,False,True,,2020-01-01,,2021,067,0,133,4.999315537303217,True
AL0670300,ADDISON,ADDISON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",672,0,False,True,,2020-01-01,,2022,067,0,133,4.999315537303217,True
AL0670300,ADDISON,ADDISON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",674,0,False,True,,2020-01-01,,2023,067,0,133,4.999315537303217,True
AL0670300,ADDISON,ADDISON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",669,0,False,True,,2020-01-01,,2024,067,0,133,4.999315537303217,True
AL0590400,ALABASTER,ALABASTER,01,AL,Alabama,3,South,6,East South Central,1,City,4,"Cities 25,000-49,999",33963,0,False,True,,2020-08-01,,2021,059,98,117,4.41615331964408,True
AL0590400,ALABASTER,ALABASTER,01,AL,Alabama,3,South,6,East South Central,1,City,4,"Cities 25,000-49,999",33974,0,False,True,,2020-08-01,,2022,059,98,117,4.41615331964408,True
AL0590400,ALABASTER,ALABASTER,01,AL,Alabama,3,South,6,East South Central,1,City,4,"Cities 25,000-49,999",34120,0,False,True,,2020-08-01,,2023,059,98,117,4.41615331964408,True
AL0590400,ALABASTER,ALABASTER,01,AL,Alabama,3,South,6,East South Central,1,City,4,"Cities 25,000-49,999",34349,0,False,True,,2020-08-01,,2024,059,98,117,4.41615331964408,True
AL0500100,ALBERTVILLE,ALBERTVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,5,"Cities 10,000-24,999",21837,0,False,True,,2022-09-01,,2021,048,0,095,2.3326488706365502,True
AL0500100,ALBERTVILLE,ALBERTVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,5,"Cities 10,000-24,999",22660,0,False,True,,2022-09-01,,2022,048,0,095,2.3326488706365502,True
AL0500100,ALBERTVILLE,ALBERTVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,5,"Cities 10,000-24,999",22887,0,False,True,,2022-09-01,,2023,048,0,095,2.3326488706365502,True
AL0500100,ALBERTVILLE,ALBERTVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,5,"Cities 10,000-24,999",23242,0,False,True,,2022-09-01,,2024,048,0,095,2.3326488706365502,True
AL0620100,ALEXANDER CITY,ALEXANDER CITY,01,AL,Alabama,3,South,6,East South Central,1,City,5,"Cities 10,000-24,999",14066,0,False,True,,2007-05-01,,2021,062,0,123,17.67008898015058,True
AL0620100,ALEXANDER CITY,ALEXANDER CITY,01,AL,Alabama,3,South,6,East South Central,1,City,5,"Cities 10,000-24,999",14476,0,False,True,,2007-05-01,,2022,062,0,123,17.67008898015058,True
AL0620100,ALEXANDER CITY,ALEXANDER CITY,01,AL,Alabama,3,South,6,East South Central,1,City,5,"Cities 10,000-24,999",14544,0,False,True,,2007-05-01,,2023,062,0,123,17.67008898015058,True
AL0620100,ALEXANDER CITY,ALEXANDER CITY,01,AL,Alabama,3,South,6,East South Central,1,City,5,"Cities 10,000-24,999",14353,0,False,True,,2007-05-01,,2024,062,0,123,17.67008898015058,True
AL0540100,ALICEVILLE,ALICEVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2208,0,False,True,,2021-01-01,,2021,054,915,107,3.997262149212868,True
AL0540100,ALICEVILLE,ALICEVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2081,0,False,True,,2021-01-01,,2022,054,915,107,3.997262149212868,True
AL0540100,ALICEVILLE,ALICEVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2032,0,False,True,,2021-01-01,,2023,054,915,107,3.997262149212868,True
AL0540100,ALICEVILLE,ALICEVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2019,0,False,True,,2021-01-01,,2024,054,915,107,3.997262149212868,True
AL0310900,ALTOONA,ALTOONA,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",881,0,False,True,,2021-01-01,,2021,028,303,055009,3.997262149212868,True
AL0310900,ALTOONA,ALTOONA,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",908,0,False,True,,2021-01-01,,2022,028,303,055009,3.997262149212868,True
AL0310900,ALTOONA,ALTOONA,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",899,0,False,True,,2021-01-01,,2023,028,303,055009,3.997262149212868,True
AL0310900,ALTOONA,ALTOONA,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",900,0,False,True,,2021-01-01,,2024,028,303,055009,3.997262149212868,True
AL0080400,SNEAD,ALTOONA,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",837,0,False,True,,2021-07-01,,2021,005,98,009,3.5017111567419574,True
AL0080400,SNEAD,ALTOONA,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",1023,0,False,True,,2021-07-01,,2022,005,98,009,3.5017111567419574,True
AL0080400,SNEAD,ALTOONA,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",1040,0,False,True,,2021-07-01,,2023,005,98,009,3.5017111567419574,True
AL0080400,SNEAD,ALTOONA,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",1044,0,False,True,,2021-07-01,,2024,005,98,009,3.5017111567419574,True
AL0230800,22ND JUD CIRCUIT DRUG TF,ANDALUSIA,01,AL,Alabama,3,South,6,East South Central,5,"Other Agencies (e.g., fire marshal, hospital, airport)",7,"Cities <2,500",0,0,False,True,,2021-01-01,,2021,020,0,039,3.997262149212868,True
AL0230800,22ND JUD CIRCUIT DRUG TF,ANDALUSIA,01,AL,Alabama,3,South,6,East South Central,5,"Other Agencies (e.g., fire marshal, hospital, airport)",7,"Cities <2,500",0,0,False,True,,2021-01-01,,2022,020,0,039,3.997262149212868,True
AL0230800,22ND JUD CIRCUIT DRUG TF,ANDALUSIA,01,AL,Alabama,3,South,6,East South Central,5,"Other Agencies (e.g., fire marshal, hospital, airport)",7,"Cities <2,500",0,0,False,True,,2021-01-01,2023-12-01,2023,020,0,039,3.997262149212868,False
AL0230800,22ND JUD CIRCUIT DRUG TF,ANDALUSIA,01,AL,Alabama,3,South,6,East South Central,5,"Other Agencies (e.g., fire marshal, hospital, airport)",7,"Cities <2,500",0,0,False,True,,2021-01-01,2024-12-01,2024,020,0,039,3.997262149212868,False
AL0230100,ANDALUSIA,ANDALUSIA,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",8643,0,False,True,,2012-01-01,,2021,020,0,039,12.999315537303216,True
AL0230100,ANDALUSIA,ANDALUSIA,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",8699,0,False,True,,2012-01-01,,2022,020,0,039,12.999315537303216,True
AL0230100,ANDALUSIA,ANDALUSIA,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",8763,0,False,True,,2012-01-01,,2023,020,0,039,12.999315537303216,True
AL0230100,ANDALUSIA,ANDALUSIA,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",8838,0,False,True,,2012-01-01,,2024,020,0,039,12.999315537303216,True
AL0230000,COVINGTON,ANDALUSIA,01,AL,Alabama,3,South,6,East South Central,2,County,8C,"Non-MSA Counties 10,000-24,999",19095,0,False,True,,2020-01-01,,2021,020,0,039,4.999315537303217,True
AL0230000,COVINGTON,ANDALUSIA,01,AL,Alabama,3,South,6,East South Central,2,County,8C,"Non-MSA Counties 10,000-24,999",18912,0,False,True,,2020-01-01,,2022,020,0,039,4.999315537303217,True
AL0230000,COVINGTON,ANDALUSIA,01,AL,Alabama,3,South,6,East South Central,2,County,8C,"Non-MSA Counties 10,000-24,999",18798,0,False,True,,2020-01-01,,2023,020,0,039,4.999315537303217,True
AL0230000,COVINGTON,ANDALUSIA,01,AL,Alabama,3,South,6,East South Central,2,County,8C,"Non-MSA Counties 10,000-24,999",19148,0,False,True,,2020-01-01,,2024,020,0,039,4.999315537303217,True
AL0410300,ANDERSON,ANDERSON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",267,0,False,,,,,2021,039,278,077,,True
AL0410300,ANDERSON,ANDERSON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",257,0,False,,,,,2022,039,278,077,,True
AL0410300,ANDERSON,ANDERSON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",255,0,False,,,,2023-12-01,2023,039,278,077,,False
AL0410300,ANDERSON,ANDERSON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",256,0,False,,,,2024-12-01,2024,039,278,077,,False
AL0110100,ANNISTON,ANNISTON,01,AL,Alabama,3,South,6,East South Central,1,City,5,"Cities 10,000-24,999",20913,0,True,True,,2021-01-01,,2021,008,42,015,3.997262149212868,True
AL0110100,ANNISTON,ANNISTON,01,AL,Alabama,3,South,6,East South Central,1,City,5,"Cities 10,000-24,999",21007,0,True,True,,2021-01-01,,2022,008,42,015,3.997262149212868,True
AL0110100,ANNISTON,ANNISTON,01,AL,Alabama,3,South,6,East South Central,1,City,5,"Cities 10,000-24,999",21018,0,True,True,,2021-01-01,,2023,008,42,015,3.997262149212868,True
AL0110100,ANNISTON,ANNISTON,01,AL,Alabama,3,South,6,East South Central,1,City,5,"Cities 10,000-24,999",21052,0,True,True,,2021-01-01,,2024,008,42,015,3.997262149212868,True
AL0110000,CALHOUN,ANNISTON,01,AL,Alabama,3,South,6,East South Central,2,County,9B,"MSA Counties 25,000-99,999",54879,0,False,True,,2021-02-01,,2021,008,42,015,3.912388774811773,True
AL0110000,CALHOUN,ANNISTON,01,AL,Alabama,3,South,6,East South Central,2,County,9B,"MSA Counties 25,000-99,999",54649,0,False,True,,2021-02-01,,2022,008,42,015,3.912388774811773,True
AL0110000,CALHOUN,ANNISTON,01,AL,Alabama,3,South,6,East South Central,2,County,9B,"MSA Counties 25,000-99,999",53400,0,False,True,,2021-02-01,,2023,008,42,015,3.912388774811773,True
AL0110000,CALHOUN,ANNISTON,01,AL,Alabama,3,South,6,East South Central,2,County,9B,"MSA Counties 25,000-99,999",54057,0,False,True,,2021-02-01,,2024,008,42,015,3.912388774811773,True
AL0110600,HOBSON CITY,ANNISTON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",747,0,False,,,,,2021,008,42,015,,True
AL0110600,HOBSON CITY,ANNISTON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",764,0,False,,,,2022-12-01,2022,008,42,015,,False
AL0110600,HOBSON CITY,ANNISTON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",745,0,False,,,,2023-12-01,2023,008,42,015,,False
AL0110600,HOBSON CITY,ANNISTON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",741,0,False,,,,2024-12-01,2024,008,42,015,,False
AL0500300,ARAB,ARAB,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",8415,0,False,True,,2020-01-01,,2021,048,0,095043,4.999315537303217,True
AL0500300,ARAB,ARAB,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",8522,0,False,True,,2020-01-01,,2022,048,0,095043,4.999315537303217,True
AL0500300,ARAB,ARAB,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",8689,0,False,True,,2020-01-01,,2023,048,0,095043,4.999315537303217,True
AL0500300,ARAB,ARAB,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",8938,0,False,True,,2020-01-01,,2024,048,0,095043,4.999315537303217,True
AL0440200,ARDMORE,ARDMORE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",1548,0,False,True,,2021-01-01,,2021,042,368,083,3.997262149212868,True
AL0440200,ARDMORE,ARDMORE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",1406,0,False,True,,2021-01-01,,2022,042,368,083,3.997262149212868,True
AL0440200,ARDMORE,ARDMORE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",1423,0,False,True,,2021-01-01,,2023,042,368,083,3.997262149212868,True
AL0440200,ARDMORE,ARDMORE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",1451,0,False,True,,2021-01-01,,2024,042,368,083,3.997262149212868,True
AL0260800,ARITON,ARITON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",734,0,False,,,,,2021,023,0,045,,True
AL0260800,ARITON,ARITON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",656,0,False,,,,2022-12-01,2022,023,0,045,,False
AL0260800,ARITON,ARITON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",661,0,False,,,,2023-12-01,2023,023,0,045,,False
AL0260800,ARITON,ARITON,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",665,0,False,,,,2024-12-01,2024,023,0,045,,False
AL0670400,ARLEY,ARLEY,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",338,0,False,True,,2020-01-01,,2021,067,0,133,4.999315537303217,True
AL0670400,ARLEY,ARLEY,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",332,0,False,True,,2020-01-01,,2022,067,0,133,4.999315537303217,True
AL0670400,ARLEY,ARLEY,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",333,0,False,True,,2020-01-01,,2023,067,0,133,4.999315537303217,True
AL0670400,ARLEY,ARLEY,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",330,0,False,True,,2020-01-01,,2024,067,0,133,4.999315537303217,True
AL0380200,ASHFORD,ASHFORD,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2206,0,False,True,,2020-01-01,,2021,035,227,069,4.999315537303217,True
AL0380200,ASHFORD,ASHFORD,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2255,0,False,True,,2020-01-01,,2022,035,227,069,4.999315537303217,True
AL0380200,ASHFORD,ASHFORD,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2278,0,False,True,,2020-01-01,,2023,035,227,069,4.999315537303217,True
AL0380200,ASHFORD,ASHFORD,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2357,0,False,True,,2020-01-01,,2024,035,227,069,4.999315537303217,True
AL0170100,ASHLAND,ASHLAND,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",1857,0,False,True,,2015-08-01,,2021,014,0,027,9.418206707734429,True
AL0170100,ASHLAND,ASHLAND,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",1962,0,False,True,,2015-08-01,,2022,014,0,027,9.418206707734429,True
AL0170100,ASHLAND,ASHLAND,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",1959,0,False,True,,2015-08-01,,2023,014,0,027,9.418206707734429,True
AL0170100,ASHLAND,ASHLAND,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",1928,0,False,True,,2015-08-01,,2024,014,0,027,9.418206707734429,True
AL0170000,CLAY,ASHLAND,01,AL,Alabama,3,South,6,East South Central,2,County,8D,"Non-MSA Counties <10,000",9247,0,False,True,,2021-01-01,,2021,014,0,027,3.997262149212868,True
AL0170000,CLAY,ASHLAND,01,AL,Alabama,3,South,6,East South Central,2,County,8D,"Non-MSA Counties <10,000",9808,0,False,True,,2021-01-01,,2022,014,0,027,3.997262149212868,True
AL0170000,CLAY,ASHLAND,01,AL,Alabama,3,South,6,East South Central,2,County,8D,"Non-MSA Counties <10,000",9796,0,False,True,,2021-01-01,,2023,014,0,027,3.997262149212868,True
AL0170000,CLAY,ASHLAND,01,AL,Alabama,3,South,6,East South Central,2,County,8D,"Non-MSA Counties <10,000",9726,0,False,True,,2021-01-01,,2024,014,0,027,3.997262149212868,True
AL0580200,ASHVILLE,ASHVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2412,0,False,True,,2020-01-01,,2021,058,98,115,4.999315537303217,True
AL0580200,ASHVILLE,ASHVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2376,0,False,True,,2020-01-01,,2022,058,98,115,4.999315537303217,True
AL0580200,ASHVILLE,ASHVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2396,0,False,True,,2020-01-01,,2023,058,98,115,4.999315537303217,True
AL0580200,ASHVILLE,ASHVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",2417,0,False,True,,2020-01-01,,2024,058,98,115,4.999315537303217,True
AL0580000,ST. CLAIR,ASHVILLE,01,AL,Alabama,3,South,6,East South Central,2,County,9B,"MSA Counties 25,000-99,999",37424,0,False,True,,2016-06-01,,2021,058,98,115,8.583162217659138,True
AL0580000,ST. CLAIR,ASHVILLE,01,AL,Alabama,3,South,6,East South Central,2,County,9B,"MSA Counties 25,000-99,999",35405,0,False,True,,2016-06-01,,2022,058,98,115,8.583162217659138,True
AL0580000,ST. CLAIR,ASHVILLE,01,AL,Alabama,3,South,6,East South Central,2,County,9B,"MSA Counties 25,000-99,999",35377,0,False,True,,2016-06-01,,2023,058,98,115,8.583162217659138,True
AL0580000,ST. CLAIR,ASHVILLE,01,AL,Alabama,3,South,6,East South Central,2,County,9B,"MSA Counties 25,000-99,999",35794,0,False,True,,2016-06-01,,2024,058,98,115,8.583162217659138,True
AL0440100,ATHENS,ATHENS,01,AL,Alabama,3,South,6,East South Central,1,City,4,"Cities 25,000-49,999",29411,0,False,True,,2013-11-01,,2021,042,368,083,11.16495550992471,True
AL0440100,ATHENS,ATHENS,01,AL,Alabama,3,South,6,East South Central,1,City,4,"Cities 25,000-49,999",28438,0,False,True,,2013-11-01,,2022,042,368,083,11.16495550992471,True
AL0440100,ATHENS,ATHENS,01,AL,Alabama,3,South,6,East South Central,1,City,4,"Cities 25,000-49,999",30265,0,False,True,,2013-11-01,,2023,042,368,083,11.16495550992471,True
AL0440100,ATHENS,ATHENS,01,AL,Alabama,3,South,6,East South Central,1,City,4,"Cities 25,000-49,999",32862,0,False,True,,2013-11-01,,2024,042,368,083,11.16495550992471,True
AL0440000,LIMESTONE,ATHENS,01,AL,Alabama,3,South,6,East South Central,2,County,9B,"MSA Counties 25,000-99,999",67853,0,False,,,,,2021,042,368,083,,True
AL0440000,LIMESTONE,ATHENS,01,AL,Alabama,3,South,6,East South Central,2,County,9B,"MSA Counties 25,000-99,999",63874,0,False,,,,,2022,042,368,083,,True
AL0440000,LIMESTONE,ATHENS,01,AL,Alabama,3,South,6,East South Central,2,County,9B,"MSA Counties 25,000-99,999",65188,0,False,,,,,2023,042,368,083,,True
AL0440000,LIMESTONE,ATHENS,01,AL,Alabama,3,South,6,East South Central,2,County,9B,"MSA Counties 25,000-99,999",66393,0,False,,,,,2024,042,368,083,,True
AL0300100,ATMORE,ATMORE,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",8837,0,False,True,,2011-11-01,,2021,027,0,053,13.166324435318275,True
AL0300100,ATMORE,ATMORE,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",8536,0,False,True,,2011-11-01,,2022,027,0,053,13.166324435318275,True
AL0300100,ATMORE,ATMORE,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",8309,0,False,True,,2011-11-01,,2023,027,0,053,13.166324435318275,True
AL0300100,ATMORE,ATMORE,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",8294,0,False,True,,2011-11-01,,2024,027,0,053,13.166324435318275,True
ALDI00300,POARCH CREEK TRIBAL,ATMORE,01,AL,Alabama,3,South,6,East South Central,7,Tribal / BIA Agencies,7,"Cities <2,500",0,0,False,True,,2023-01-01,,2021,000,0,,1.998631074606434,True
ALDI00300,POARCH CREEK TRIBAL,ATMORE,01,AL,Alabama,3,South,6,East South Central,7,Tribal / BIA Agencies,7,"Cities <2,500",0,0,False,True,,2023-01-01,,2022,000,0,,1.998631074606434,True
ALDI00300,POARCH CREEK TRIBAL,ATMORE,01,AL,Alabama,3,South,6,East South Central,7,Tribal / BIA Agencies,7,"Cities <2,500",0,0,False,True,,2023-01-01,,2023,000,0,,1.998631074606434,True
ALDI00300,POARCH CREEK TRIBAL,ATMORE,01,AL,Alabama,3,South,6,East South Central,7,Tribal / BIA Agencies,7,"Cities <2,500",0,0,False,True,,2023-01-01,,2024,000,0,,1.998631074606434,True
AL0310100,ATTALLA,ATTALLA,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",5804,0,False,True,,2006-01-01,,2021,028,303,055,18.99794661190965,True
AL0310100,ATTALLA,ATTALLA,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",5840,0,False,True,,2006-01-01,,2022,028,303,055,18.99794661190965,True
AL0310100,ATTALLA,ATTALLA,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",5839,0,False,True,,2006-01-01,,2023,028,303,055,18.99794661190965,True
AL0310100,ATTALLA,ATTALLA,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",5813,0,False,True,,2006-01-01,,2024,028,303,055,18.99794661190965,True
AL0430100,AUBURN,AUBURN,01,AL,Alabama,3,South,6,East South Central,1,City,3,"Cities 50,000-99,999",70003,0,True,True,,2020-12-01,,2021,041,57,081,4.082135523613963,True
AL0430100,AUBURN,AUBURN,01,AL,Alabama,3,South,6,East South Central,1,City,3,"Cities 50,000-99,999",80759,0,True,True,,2020-12-01,,2022,041,57,081,4.082135523613963,True
AL0430100,AUBURN,AUBURN,01,AL,Alabama,3,South,6,East South Central,1,City,3,"Cities 50,000-99,999",81755,0,True,True,,2020-12-01,,2023,041,57,081,4.082135523613963,True
AL0430100,AUBURN,AUBURN,01,AL,Alabama,3,South,6,East South Central,1,City,3,"Cities 50,000-99,999",83756,0,True,True,,2020-12-01,,2024,041,57,081,4.082135523613963,True
AL0430300,AUBURN UNIV: MAIN CAMPUS,AUBURN,01,AL,Alabama,3,South,6,East South Central,3,University or College,7,"Cities <2,500",0,0,False,,,,2021-12-01,2021,041,57,081,,False
AL0430300,AUBURN UNIV: MAIN CAMPUS,AUBURN,01,AL,Alabama,3,South,6,East South Central,3,University or College,7,"Cities <2,500",0,0,False,,,,2022-12-01,2022,041,57,081,,False
AL0430300,AUBURN UNIV: MAIN CAMPUS,AUBURN,01,AL,Alabama,3,South,6,East South Central,3,University or College,7,"Cities <2,500",0,0,False,,,,2023-12-01,2023,041,57,081,,False
AL0430300,AUBURN UNIV: MAIN CAMPUS,AUBURN,01,AL,Alabama,3,South,6,East South Central,3,University or College,7,"Cities <2,500",0,0,False,,,,2024-12-01,2024,041,57,081,,False
AL0040200,AUTAUGAVILLE,AUTAUGAVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",881,0,False,True,,2021-01-01,,2021,001,556,001,3.997262149212868,True
AL0040200,AUTAUGAVILLE,AUTAUGAVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",787,0,False,True,,2021-01-01,,2022,001,556,001,3.997262149212868,True
AL0040200,AUTAUGAVILLE,AUTAUGAVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",799,0,False,True,,2021-01-01,,2023,001,556,001,3.997262149212868,True
AL0040200,AUTAUGAVILLE,AUTAUGAVILLE,01,AL,Alabama,3,South,6,East South Central,1,City,7,"Cities <2,500",807,0,False,True,,2021-01-01,,2024,001,556,001,3.997262149212868,True
AL0050000,BALDWIN,BAY MINETTE,01,AL,Alabama,3,South,6,East South Central,2,County,9A,"MSA Counties 100,000+",109283,0,False,True,,2023-01-01,,2021,002,201,003,1.998631074606434,True
AL0050000,BALDWIN,BAY MINETTE,01,AL,Alabama,3,South,6,East South Central,2,County,9A,"MSA Counties 100,000+",109188,0,False,True,,2023-01-01,,2022,002,201,003,1.998631074606434,True
AL0050000,BALDWIN,BAY MINETTE,01,AL,Alabama,3,South,6,East South Central,2,County,9A,"MSA Counties 100,000+",111139,0,False,True,,2023-01-01,,2023,002,201,003,1.998631074606434,True
AL0050000,BALDWIN,BAY MINETTE,01,AL,Alabama,3,South,6,East South Central,2,County,9A,"MSA Counties 100,000+",115120,0,False,True,,2023-01-01,,2024,002,201,003,1.998631074606434,True
AL0050100,BAY MINETTE,BAY MINETTE,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",9647,0,False,True,,2010-06-01,,2021,002,201,003,14.584531143052704,True
AL0050100,BAY MINETTE,BAY MINETTE,01,AL,Alabama,3,South,6,East South Central,1,City,6,"Cities 2,500-9,999",8000,0,False,True,,2010-06-01,,2022,002,201,003,14.584531143052704,True
